"id","titulo","sentiment_score","sentiment_category","strictness_index","regulatory_style"
93810,"Recurso em Sentido Estrito (FO) - 2002.01.007048-1/RJ",0,"Neutral",0,"Balanced"
55698,"Acórdão nº 3403-002.420 do Processo 16682.720330/2012-75",1,"Positive",1,"Balanced"
22202,"Lei Municipal nº 4.014, de 27 de novembro de 2020",0,"Neutral",0,"Balanced"
6986,"Acórdão nº 145019 do Processo nº20000110089939apc",0,"Neutral",0,"Balanced"
22389,"Acórdão do processo Nº RR - 499-09.2013.5.09.0242",0.333333333333333,"Positive",5,"Prescriptive"
130872,"Acórdão PJe TRT 3ª / Primeira Turma / 2022-06-29",-0.2,"Negative",-1,"Balanced"
12262,"Acórdão do processo Nº RR - 92000-82.2008.5.18.0011",-0.2,"Negative",3,"Prescriptive"
113353,"Acórdão nº 102-42470 do Processo 10680.002842/93-10",0,"Neutral",0,"Balanced"
63572,"Acórdão nº 677610 do Processo nº20120710323163acj",0,"Neutral",0,"Balanced"
40504,"PL 3983/2008",0,"Neutral",0,"Balanced"
122249,"Pagamento por serviços ambientais de proteção às nascentes como forma desustentabilidadee preservação ambiental",0,"Neutral",0,"Balanced"
4967,"ARE 1243642 AgR / SP - SÃO PAULO",0,"Neutral",0,"Balanced"
6060,"Les litiges de l'automobile",-1,"Negative",0,"Balanced"
33593,"Acórdão nº 147039 do Processo nº19990110149972apc",0,"Neutral",-1,"Balanced"
86732,"Lei  n° 4964,  de 25 de Abril de 1995",0,"Neutral",0,"Balanced"
61710,"Medida Provisória nº 2.111-48, de 27 de Dezembro de 2000",0,"Neutral",0,"Balanced"
127967,"Decreto nº 56.692, de 27/01/2011",0,"Neutral",0,"Balanced"
122429,"Lei n° 3620, de 09 de Dezembro de 2011",0,"Neutral",0,"Balanced"
128005,"Decreto nº 61.901, de 31/03/2016",0,"Neutral",0,"Balanced"
105512,"AREsp 2076095 / RS",0,"Neutral",1,"Balanced"
85997,"A\U+00a0\tributação\U+00a0\no\U+00a0\Brasil\U+00a0\e\U+00a0\as\U+00a0\pessoas\U+00a0\portadoras\U+00a0\de\U+00a0\deficiência",-1,"Negative",0,"Balanced"
17361,"Acórdão nº 9303-004.967 do Processo 10840.911275/2009-89",1,"Positive",0,"Balanced"
90400,"Acórdão nº 713245 do Processo nº20130020149574agi",0,"Neutral",-1,"Balanced"
92475,"Acórdão do processo Nº E-ED-AIRR e RR - 63100-92.2007.5.04.0018",0,"Neutral",1,"Balanced"
38823,"Pacto republicano internacional de progresso ecológico edesenvolvimentosustentável",0,"Neutral",0,"Balanced"
11805,"Acórdão nº 3201-006.771 do Processo 13830.903547/2011-07",1,"Positive",3,"Prescriptive"
49074,"Decreto nº 26185, de 02 de setembro de 2005",0,"Neutral",0,"Balanced"
48,"Medida Provisória nº 832, de 27 de Maio de 2018",0,"Neutral",0,"Balanced"
32394,"REsp 785474 / SC",0,"Neutral",0,"Balanced"
68539,"Decreto nº 2.871, de 04/12/1917",0,"Neutral",0,"Balanced"
6568,"Acórdão nº 142878 do Processo nº19990110746326apc",0,"Neutral",-1,"Balanced"
50747,"REsp 422674 / DF",1,"Positive",-1,"Balanced"
44518,"RESOLUÇÃO AUTORIZATIVA nº 14305, de 18/04/2023",0,"Neutral",1,"Balanced"
27066,"Lei Municipal nº 82, de 21 de maio de 1990",0,"Neutral",1,"Balanced"
57075,"Acórdão TRT 3ª / Terceira Turma / 2001-10-31",0,"Neutral",1,"Balanced"
106885,"Acórdão nº 833841 do Processo nº20120110907574apr",0,"Neutral",0,"Balanced"
93625,"Decreto do Executivo n° 12508, de 22 de Fevereiro de 2017",0,"Neutral",0,"Balanced"
12639,"Decreto nº 21.099, de 9 de Maio de 1946",0,"Neutral",0,"Balanced"
116318,"ACORDÃO TRT 16ª / 2ª Turma / RO 0314800-06.2010.5.16.0012",-1,"Negative",0,"Balanced"
101037,"Acórdão do processo Nº ARR - 2788-26.2015.5.06.0371",0.6,"Positive",8,"Prescriptive"
26368,"Acórdão do processo Nº AIRR - 1065-17.2014.5.21.0006",-1,"Negative",2,"Prescriptive"
6811,"Acórdão nº 123982 do Processo nº19990710052099acj",0,"Neutral",0,"Balanced"
102387,"[ Projeto de Lei do Senado nº 132/1983 ]",0,"Neutral",-1,"Balanced"
61946,"Lei nº 10.846, de 12 de Março de 2004",0,"Neutral",0,"Balanced"
100086,"Acórdão do processo Nº AIRR - 50-13.2012.5.15.0018",0,"Neutral",1,"Balanced"
118262,"AgInt no RMS 54278 / PE",1,"Positive",-2,"Flexible"
4595,"ARE 1357173 AgR / MG - MINAS GERAIS",0,"Neutral",0,"Balanced"
8518,"Acórdão nº 658529 do Processo nº20090111701860apc",0,"Neutral",0,"Balanced"
96625,"Acórdão do processo Nº AIRR - 10356-89.2015.5.01.0482",-1,"Negative",1,"Balanced"
8828,"Acórdão nº 251462 do Processo nº20020510062497apc",0,"Neutral",3,"Prescriptive"
38355,"AgRg no RHC 163557 / CE",0,"Neutral",2,"Prescriptive"
24139,"Acórdão PJe TRT 3ª / Nona Turma / 2024-05-08",0,"Neutral",0,"Balanced"
65408,"Decreto nº 45.772, de 9 de Abril de 1959",0,"Neutral",0,"Balanced"
19705,"Acórdão do processo Nº RR - 10999-20.2016.5.15.0095",1,"Positive",3,"Prescriptive"
20775,"Lei n° 197,  de 27 de Março de 1958",0,"Neutral",0,"Balanced"
45086,"Decreto nº 1.021, de 27 de Dezembro de 1993",0,"Neutral",0,"Balanced"
16714,"REsp 1495146 / MG",-1,"Negative",4,"Prescriptive"
22707,"Acórdão TRT 3ª / Turma Recursal de Juiz de Fora / 2014-02-18",0,"Neutral",0,"Balanced"
22376,"Acórdão do processo Nº RR - 31500-25.2009.5.15.0132",-1,"Negative",0,"Balanced"
102989,"Apontamentos sobre o poder de polícia da administração pública e apoluiçãosonora no meio ambiente urbano",0,"Neutral",0,"Balanced"
53465,"Lei Municipal n° 1612,  de 28 de Novembro de 2002",0,"Neutral",-1,"Balanced"
122659,"Terceirizaçãode serviços de TI",-1,"Negative",0,"Balanced"
9891,"RE 95521 / SP - SÃO PAULO",1,"Positive",0,"Balanced"
106614,"PL 622/2019",0,"Neutral",0,"Balanced"
70638,"REsp 440327 / PB",1,"Positive",-2,"Flexible"
102931,"Acórdão do processo Nº RR - 20151-18.2014.5.04.0403",0.111111111111111,"Positive",-6,"Flexible"
59570,"Decreto nº 4.141, de 24/11/1926",-1,"Negative",1,"Balanced"
72501,"Acórdão nº 673255 do Processo nº20120111715142acj",0,"Neutral",0,"Balanced"
111088,"Análise econômica daresponsabilidadecivilobjetiva",-1,"Negative",0,"Balanced"
71941,"Acórdão nº 3201-003.503 do Processo 10909.006530/2008-57",0,"Neutral",0,"Balanced"
95910,"Insider trading",1,"Positive",0,"Balanced"
1136,"HC 597069 / SC",-1,"Negative",4,"Prescriptive"
39794,"Inserindo a prevenção nas escolas",1,"Positive",0,"Balanced"
1476,"Acórdão PJe TRT 3ª / Nona Turma / 2024-02-21",0,"Neutral",0,"Balanced"
97688,"Uma garantia para a proteção domeioambiente",0,"Neutral",0,"Balanced"
28380,"Acórdão PJe TRT 3ª / Segunda Turma / 2021-06-22",0,"Neutral",0,"Balanced"
64949,"A transação na solução de controvérsias tributárias",0,"Neutral",0,"Balanced"
99449,"Decreto nº 96.034, de 11 de Maio de 1988",0,"Neutral",0,"Balanced"
23920,"Acórdão PJe TRT 3ª / Primeira Turma / 2020-07-01",-1,"Negative",0,"Balanced"
74425,"Acórdão nº 1402-000.774 do Processo 19740.000294/2006-38",0,"Neutral",1,"Balanced"
51888,"Decreto nº 8.857 de 19/01/1883",-1,"Negative",-1,"Balanced"
119376,"Acórdão nº 555317 do Processo nº20100112285146apc",0,"Neutral",5,"Prescriptive"
126381,"Acórdão PJe TRT 3ª / Setima Turma / 2024-07-09",0,"Neutral",0,"Balanced"
69345,"Lei Municipal nº 1.469, de 12 de julho de 2016",0,"Neutral",-2,"Flexible"
47039,"Decreto nº 15.806, de 11 de Novembro de 1922",0,"Neutral",-1,"Balanced"
33470,"REsp 680543 / RJ",0,"Neutral",1,"Balanced"
58966,"Lei nº 3415,  de 29 de Dezembro de 1965",-1,"Negative",-1,"Balanced"
51056,"Acórdão TRT 3ª / Segunda Turma / 1995-03-22",0,"Neutral",0,"Balanced"
74658,"Acórdão nº 3002-000.229 do Processo 13893.000941/2003-39",0,"Neutral",0,"Balanced"
119556,"Acórdão nº 579452 do Processo nº20110111056405apc",0,"Neutral",1,"Balanced"
36306,"Decretonº 48447, de 15 de junho de 2022",0,"Neutral",0,"Balanced"
123279,"Acórdão PJe TRT 3ª / Nona Turma / 2023-07-19",0,"Neutral",-1,"Balanced"
87788,"Decreto-Lei nº 7.957, de 17 de Setembro de 1945",0,"Neutral",0,"Balanced"
84511,"InstruçãoNormativaSRF Nº 69, de 17 de junho de 1980",0,"Neutral",0,"Balanced"
63754,"Acórdão nº 635855 do Processo nº20060110016118apc",1,"Positive",7,"Prescriptive"
56039,"Decreto nº 46.425, de 14 de Julho de 1959",0,"Neutral",0,"Balanced"
94127,"Parecer CONJUR-MTE Nº 0228, de 10 de junho de 2008",0,"Neutral",0,"Balanced"
1368,"Acórdão PJe TRT 3ª / Segunda Turma / 2020-07-15",0,"Neutral",1,"Balanced"
21338,"Acórdão TRT 3ª / Segunda Turma / 2008-04-22",0,"Neutral",3,"Prescriptive"
127229,"Acórdão do processo Nº Ag-AIRR - 561-67.2021.5.09.0016",0,"Neutral",0,"Balanced"
12130,"Acórdão do processo Nº RR - 142500-77.2002.5.02.0442",1,"Positive",2,"Prescriptive"
54163,"ACÓRDÃO TRT 1ª  / 7ª Turma / 0002174-77.2012.5.01.0302 - DOERJ 18-10-2017",0,"Neutral",0,"Balanced"
56802,"Acórdão nº 202-06.886 do Processo 10735.001324/88-30",0,"Neutral",0,"Balanced"
7077,"REsp 73509 / SP",0,"Neutral",1,"Balanced"
66251,"Certidões de regularidade fiscal",-1,"Negative",0,"Balanced"
129352,"Acórdão do processo Nº RO - 155800-73.2009.5.04.0000",-0.333333333333333,"Negative",-1,"Balanced"
114104,"Acórdão nº 3003-000.889 do Processo 11065.002967/2009-34",0,"Neutral",-1,"Balanced"
19602,"Acórdão nº 3401-006.069 do Processo 10120.731114/2013-15",0,"Neutral",0,"Balanced"
112220,"MS 4380 / DF",1,"Positive",0,"Balanced"
116477,"Decreto n° 2446,  de 23 de Novembro de 1998",0,"Neutral",0,"Balanced"
90928,"RE 37947 / DF - DISTRITO FEDERAL",1,"Positive",0,"Balanced"
82180,"INSTRUÇÃONORMATIVARFB Nº 767, de 15 de agosto de 2007",0,"Neutral",0,"Balanced"
104669,"PL 3678/2020",1,"Positive",0,"Balanced"
1366,"Acórdão PJe TRT 3ª / Nona Turma / 2020-04-23",1,"Positive",1,"Balanced"
130717,"Acórdão nº 641433 do Processo nº20120710148429acj",-1,"Negative",3,"Prescriptive"
104942,"Acórdão nº 351592 do Processo nº20070510097406apr",-1,"Negative",2,"Prescriptive"
7139,"Acórdão nº 127754 do Processo nºapc5257599",0,"Neutral",0,"Balanced"
119767,"Acórdão nº 552449 do Processo nº20090111680658apc",0,"Neutral",2,"Prescriptive"
34687,"Decretonº 25.699, de 21 de Outubro de 1948",0,"Neutral",0,"Balanced"
103013,"A introdução de espécies marinhas exóticas em águas brasileiras pela descarga da água de lastro de navios",-1,"Negative",0,"Balanced"
91116,"Acórdão nº 285629 do Processo nº20050110709707apc",0,"Neutral",0,"Balanced"
83264,"INSTRUÇÃONORMATIVARFB Nº 777, de 14 de outubro de 2007",0,"Neutral",0,"Balanced"
10002,"Acórdão nº 3402-002.979 do Processo 15586.720174/2011-97",0,"Neutral",-3,"Flexible"
2073,"Acórdão nº 243420 do Processo nº20050020100806agi",0,"Neutral",1,"Balanced"
67503,"Direito inspecional do trabalho",0,"Neutral",0,"Balanced"
126038,"Demurrage de contêineres e o prazo prescricional das ações de cobrança",0,"Neutral",0,"Balanced"
18390,"AgInt no AREsp 617041 / DF",1,"Positive",-1,"Balanced"
57223,"Acórdão nº 3801-001.189 do Processo 11020.002878/2004-08",0.333333333333333,"Positive",-3,"Flexible"
48962,"Decreto nº 15.488, de 19 de Maio de 1922",-1,"Negative",-1,"Balanced"
84035,"InstruçãoNormativaSRF Nº 18, de 02 de março de 1983",0,"Neutral",0,"Balanced"
121439,"PL 7526/2017",0,"Neutral",1,"Balanced"
24950,"ADI 5336 / RJ - RIO DE JANEIRO",0,"Neutral",1,"Balanced"
96185,"Acórdão do processo Nº RR - 35700-48.2007.5.04.0004",1,"Positive",1,"Balanced"
70248,"Acórdão nº 334177 do Processo nº20070610035124apr",0,"Neutral",-1,"Balanced"
25676,"REsp 575998 / MG",-1,"Negative",1,"Balanced"
32668,"AgRg nos EDcl no REsp 1115445 / DF",0,"Neutral",1,"Balanced"
82138,"InstruçãoNormativaRFB Nº 1498, de 14 de outubro de 2014",0,"Neutral",0,"Balanced"
109918,"Resoluçãon° 2, de 16 de Fevereiro de 2024",0,"Neutral",0,"Balanced"
41858,"Acórdão do processo Nº E-ED-RR - 85500-53.2004.5.15.0001",-1,"Negative",0,"Balanced"
98733,"O poder disciplinar do empregador frente ao combate do uso de drogas e substâncias psicoativas noambientede trabalho",0,"Neutral",0,"Balanced"
86523,"REsp 89626 / SP",0,"Neutral",0,"Balanced"
16183,"REsp 843291 / PR",1,"Positive",0,"Balanced"
57527,"Acórdão PJe TRT 3ª / Decima Turma / 2019-03-29",1,"Positive",3,"Prescriptive"
56133,"Decreto nº 5.635, de 17/08/1932",0,"Neutral",1,"Balanced"
49151,"Acórdão nº 314843 do Processo nº20060111245105apc",1,"Positive",1,"Balanced"
51543,"Decreto nº 4.093, de 18 de Janeiro de 2002",-1,"Negative",0,"Balanced"
2834,"Decreto nº 47212, de 30 de junho de 2017",0,"Neutral",0,"Balanced"
91284,"O sistema de coleta delixourbano e os riscos de danos ao meio ambiente e ao trabalhador",-1,"Negative",3,"Prescriptive"
44600,"Decreto nº 47661, de 28 de maio de 2019",0,"Neutral",0,"Balanced"
107729,"RESOLUÇÃOnº 254, de 04/06/2003",0,"Neutral",-1,"Balanced"
47360,"Decreto Legislativo nº 32 de 27/05/1970",1,"Positive",-1,"Balanced"
47061,"Acórdão nº 534046 do Processo nº20090410059347apc",0,"Neutral",-1,"Balanced"
119276,"Acórdão nº 637013 do Processo nº20110510124254apc",-1,"Negative",2,"Prescriptive"
106993,"Acórdão do processo Nº AIRR - 1718-42.2013.5.15.0096",0,"Neutral",-3,"Flexible"
57106,"Acórdão nº 107-08.739 do Processo 10380.001280/2004-31",1,"Positive",0,"Balanced"
110100,"Resoluçãonº 2, de 25 de março de 1985",0,"Neutral",0,"Balanced"
1886,"PDC 321/2016",0,"Neutral",0,"Balanced"
83681,"InstruçãoNormativaSRF Nº 47, de 15 de abril de 1987",1,"Positive",-1,"Balanced"
35526,"Decretonº 79.835, de 22 de Junho de 1977",0,"Neutral",0,"Balanced"
68438,"Decreto nº 3.528 de 18/11/1865",-1,"Negative",0,"Balanced"
79663,"Resolução do Senado Federal nº 104 de 26/11/1993",1,"Positive",-1,"Balanced"
43049,"RESOLUÇÃO HOMOLOGATÓRIA nº 2406, de 21/06/2018",0,"Neutral",0,"Balanced"
67823,"Acórdão nº 522544 do Processo nº20100020210532msg",0,"Neutral",-1,"Balanced"
62101,"Decreto nº 71.503, de 5 de Dezembro de 1972",0,"Neutral",-1,"Balanced"
121392,"Acórdão nº 315196 do Processo nº20070110777407acj",0,"Neutral",3,"Prescriptive"
105925,"Acórdão do processo Nº AgR-E-RR - 2251-09.2012.5.03.0148",0,"Neutral",1,"Balanced"
38011,"Decretonº 45.307, de 27 de Janeiro de 1959",0,"Neutral",0,"Balanced"
62594,"AgRg no Ag 11292 / GO",0,"Neutral",0,"Balanced"
21793,"Acórdão do processo Nº AIRR - 2835-32.2013.5.15.0011",-1,"Negative",1,"Balanced"
123283,"Acórdão TRT 3ª / Segunda Turma / 2013-07-16",0,"Neutral",0,"Balanced"
90074,"Acórdão nº 297849 do Processo nº20070020101076msg",1,"Positive",0,"Balanced"
9717,"RE 71591 / SP - SÃO PAULO",1,"Positive",0,"Balanced"
111181,"O caso Fortuito e a força maior como excludentes deresponsabilidadecivil",0,"Neutral",0,"Balanced"
36967,"Decretonº 47805, de 20 de dezembro de 2019",0,"Neutral",0,"Balanced"
86447,"Análise técnica do julgamento do RE 174.478-SP",0,"Neutral",0,"Balanced"
87676,"Acórdão nº 507909 do Processo nº20100112296994acj",0,"Neutral",0,"Balanced"
110303,"Resoluçãon° 242,  de 19 de setembro de 2023",0,"Neutral",-1,"Balanced"
127883,"Decreto nº 29859, de 17 de dezembro de 2008",0,"Neutral",0,"Balanced"
59744,"Decreto nº 4.276, de 11/08/1927",-1,"Negative",-1,"Balanced"
75760,"Acórdão nº 9303-008.625 do Processo 11543.003208/2001-59",1,"Positive",1,"Balanced"
85348,"INSTRUÇÃONORMATIVASRF Nº 51, de 31 de outubro de 1995",0,"Neutral",0,"Balanced"
25388,"Acórdão do processo Nº AIRR - 1792-35.2012.5.11.0002",0.466666666666667,"Positive",2,"Prescriptive"
60760,"Decreto nº 2.937, de 25/06/1918",-1,"Negative",1,"Balanced"
130842,"Acórdão do processo Nº RR - 618300-68.2007.5.09.0024",0,"Neutral",4,"Prescriptive"
97789,"TJMT, Vara Especializada doMeioAmbienteda Comarca de Cuiabá, Ação Civil Pública com pedido de liminar 1010861-87.2021.8.11.0041, juiz Rodrigo Roberto Curvo, j. 12.07.2021",0,"Neutral",0,"Balanced"
73768,"Acórdão nº 1101-000.032 do Processo 16327.001290/2004-06",0,"Neutral",0,"Balanced"
127043,"Acórdão PJe TRT 3ª / Quinta Turma / 2022-02-03",0,"Neutral",-1,"Balanced"
57382,"Acórdão nº 3401-002.917 do Processo 13601.000734/2002-31",0,"Neutral",-1,"Balanced"
75833,"Lei nº 9650, de 19 de julho de 1988",1,"Positive",-2,"Flexible"
110044,"Resoluçãodo Senado Federal nº 10 de 16/07/2003",0,"Neutral",-1,"Balanced"
27157,"Lei Municipal nº 4.105, de 05 de dezembro de 2017",0,"Neutral",1,"Balanced"
117948,"Decreto nº 63.595, de 12/07/2018",0,"Neutral",0,"Balanced"
103812,"[ Projeto de Decreto Legislativo (CD) nº 581/1997 > Projeto de Decreto Legislativo (SF) nº 10/1998 : Decreto Legislativo nº 43 de 29/05/1998 ]",0,"Neutral",0,"Balanced"
91587,"Acórdão do processo Nº E-RR - 635-17.2012.5.15.0131",0,"Neutral",4,"Prescriptive"
5870,"Das indenizações poracidentesnas ruas e nas estradas",-1,"Negative",0,"Balanced"
47049,"Acórdão nº 147754 do Processo nº19990110157383apc",0,"Neutral",2,"Prescriptive"
1514,"Acórdão nº 518890 do Processo nº20070110635190apr",0,"Neutral",0,"Balanced"
49955,"Acórdão nº 288553 do Processo nº20070020124265agi",0,"Neutral",1,"Balanced"
93204,"Acórdão PJe TRT 3ª / Nona Turma / 2020-08-12",0,"Neutral",0,"Balanced"
103319,"O Brasil e o mar no século XXI",0,"Neutral",0,"Balanced"
74013,"Acórdão nº 105-17.089 do Processo 13811.001782/00-84",0.333333333333333,"Positive",-1,"Balanced"
65771,"Decreto nº 24.544, de 27/12/1985",0,"Neutral",0,"Balanced"
102999,"Poluiçãosonora de veículo automotor",0,"Neutral",0,"Balanced"
28613,"Decreto (municipal) nº 15.284, de 09 de abril de 2014",0,"Neutral",0,"Balanced"
103413,"Motor vehicle air pollution",0,"Neutral",0,"Balanced"
124464,"Intributabilidade pelo IPTU dos portos cedidos a empresas delegatórias de serviços públicos",0,"Neutral",0,"Balanced"
81865,"INSTRUÇÃONORMATIVARFB Nº 1129, de 17 de fevereiro de 2011",0,"Neutral",0,"Balanced"
22307,"ACÓRDÃO TRT 8ª / 2ª T / RO    0001707-22.2011.5.08.0114",0,"Neutral",0,"Balanced"
116146,"Decreto nº 53.608, de 26 de Fevereiro de 1964",0,"Neutral",0,"Balanced"
3086,"Acórdão nº 695670 do Processo nº20050111340125apc",0,"Neutral",0,"Balanced"
54479,"Acórdão do processo Nº RR - 762-73.2016.5.12.0041",0,"Neutral",1,"Balanced"
2185,"AgRg no REsp 1315245 / SC",1,"Positive",0,"Balanced"
66864,"Medida cautelar fiscal e o bloqueio de contas-correntes de pessoas físicas",0,"Neutral",0,"Balanced"
92491,"Acórdão do processo Nº RR - 287040-62.2005.5.04.0733",0,"Neutral",0,"Balanced"
75801,"Acórdão nº 3201-002.032 do Processo 10494.000097/2007-84",0,"Neutral",0,"Balanced"
93591,"Acórdão do processo Nº RR - 216400-89.2009.5.02.0073",0,"Neutral",-1,"Balanced"
33,"ACÓRDÃO TCU 981/2005",0,"Neutral",2,"Prescriptive"
104280,"Acórdão do processo Nº AIRR - 10948-46.2017.5.15.0039",-1,"Negative",1,"Balanced"
13671,"Acórdão nº 104-20.165 do Processo 11065.002281/97-01",0,"Neutral",2,"Prescriptive"
131077,"AgRg no Ag 612382 / RS",0,"Neutral",1,"Balanced"
15572,"Justiça fiscal & taxa ou preço público?",1,"Positive",0,"Balanced"
34432,"Decretonº 11.077, de 20 de Maio de 2022",0,"Neutral",0,"Balanced"
57521,"Acórdão TRT 3ª / Quinta Turma / 2014-03-25",0,"Neutral",-1,"Balanced"
41811,"Acórdão do processo Nº RR - 1049-28.2010.5.15.0117",0,"Neutral",0,"Balanced"
55241,"Acórdão do processo Nº RR - 648-84.2012.5.23.0004",-1,"Negative",0,"Balanced"
96916,"[MedidaProvisórianº 1531-2/1997 ]",0,"Neutral",0,"Balanced"
58647,"Lei nº 14652,  de 17 de Julho de 2013",0,"Neutral",0,"Balanced"
108117,"Resoluçãonº 18, de 31/03/1884",0,"Neutral",0,"Balanced"
84439,"InstruçãoNormativaSRF Nº 77, de 20 de junho de 1980",0,"Neutral",0,"Balanced"
22907,"ACÓRDÃO TRT 8ª / 4ª T / RO    0001013-47.2016.5.08.0124",0,"Neutral",0,"Balanced"
89218,"Acórdão nº 203250 do Processo nº20030110186563apc",1,"Positive",0,"Balanced"
25896,"Acórdão PJe TRT 3ª / Decima Turma / 2017-08-30",0,"Neutral",1,"Balanced"
15100,"Acórdão nº 563898 do Processo nº20110111373950acj",-1,"Negative",1,"Balanced"
30144,"REsp 73681 / RS",0,"Neutral",0,"Balanced"
100244,"ACÓRDÃO TRT 24ª / 2ª Turma / RO.1 0001014-93.2012.5.24.0005",-1,"Negative",0,"Balanced"
54710,"Acórdão do processo Nº RR - 8900-74.2008.5.04.0512",0.333333333333333,"Positive",4,"Prescriptive"
52128,"REsp 71973 / RJ",1,"Positive",0,"Balanced"
96604,"Acórdão do processo Nº AIRR - 507-05.2015.5.09.0892",0.5,"Positive",-4,"Flexible"
126743,"PL 2057/2020",0,"Neutral",0,"Balanced"
24995,"AgRg no HC 676352 / SP",0,"Neutral",0,"Balanced"
102705,"Acórdão do processo Nº ED-ED-ARR - 933-29.2011.5.09.0028",0,"Neutral",0,"Balanced"
24237,"Acórdão TRT 3ª / Oitava Turma / 2014-04-30",0,"Neutral",0,"Balanced"
75348,"Acórdão nº 9202-007.474 do Processo 13603.723689/2010-87",0,"Neutral",2,"Prescriptive"
89371,"Lei Municipal nº 893, de 02 de maio de 2013",0,"Neutral",0,"Balanced"
76760,"ACÓRDÃO TRT 24ª / 2ª Turma / RO.1 0001716-82.2011.5.24.0002",0,"Neutral",0,"Balanced"
8669,"Acórdão nº 129088 do Processo nº19980110478356apc",0,"Neutral",0,"Balanced"
46439,"Acórdão do processo Nº E-RR - 559577-26.1999.5.02.5555",1,"Positive",2,"Prescriptive"
52112,"EDcl no AgRg no REsp 1108628 / PE",-1,"Negative",1,"Balanced"
75180,"Acórdão nº 107-09.288 do Processo 13678.000022/2001-48",1,"Positive",0,"Balanced"
62035,"Decreto nº 58.929, de 29 de Julho de 1966",0,"Neutral",0,"Balanced"
127589,"Acórdão do processo Nº Ag-RR - 25512-66.2015.5.24.0001",0,"Neutral",0,"Balanced"
2032,"Código de trânsito brasileiro anotado",0,"Neutral",0,"Balanced"
23267,"Acórdão do processo Nº AR - 26003-45.2015.5.00.0000",-0.777777777777778,"Negative",-4,"Flexible"
