search_term,date_searched,url,title,urn
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br;minas.gerais:estadual:decreto:1976-01-15;17709,"Decreto nº 17709, de 15 de janeiro de 1976",urn:lex:br;minas.gerais:estadual:decreto:1976-01-15;17709
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br;minas.gerais:estadual:decreto:1978-05-11;19183,"Decreto nº 19183, de 11 de maio de 1978",urn:lex:br;minas.gerais:estadual:decreto:1978-05-11;19183
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo;campinas:municipal:decreto:2007-07-20;15908,"Decreto nº 15908, de 20 de Julho de 2007",urn:lex:br;sao.paulo;campinas:municipal:decreto:2007-07-20;15908
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao:1998-04-30;132,"RESOLUÇÃO nº 132, de 30/04/1998",urn:lex:br:agencia.nacional.energia.eletrica:resolucao:1998-04-30;132
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo;campinas:municipal:decreto:2004-07-02;14796,"Decreto nº 14796, de 02 de Julho de 2004",urn:lex:br;sao.paulo;campinas:municipal:decreto:2004-07-02;14796
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2021-12-21;2997,"RESOLUÇÃO HOMOLOGATÓRIA nº 2997, de 21/12/2021",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2021-12-21;2997
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2016-12-01;2178,"RESOLUÇÃO HOMOLOGATÓRIA nº 2178, de 01/12/2016",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2016-12-01;2178
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2015-12-18;2012,"RESOLUÇÃO HOMOLOGATÓRIA nº 2012, de 18/12/2015",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2015-12-18;2012
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo;campinas:municipal:lei:2007-05-07;12928,"Lei nº 12928, de 07 de Maio de 2007",urn:lex:br;sao.paulo;campinas:municipal:lei:2007-05-07;12928
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.autorizativa:2008-06-20;1412,"RESOLUÇÃO AUTORIZATIVA nº 1412, de 20/06/2008",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.autorizativa:2008-06-20;1412
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br;minas.gerais:estadual:decreto:2007-09-25;44622,"Decreto nº 44622, de 25 de setembro de 2007",urn:lex:br;minas.gerais:estadual:decreto:2007-09-25;44622
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2014-04-03;1695,"RESOLUÇÃO HOMOLOGATÓRIA nº 1695, de 03/04/2014",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2014-04-03;1695
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2020-11-30;2804,"RESOLUÇÃO HOMOLOGATÓRIA nº 2804, de 30/11/2020",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2020-11-30;2804
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2017-12-13;2355,"RESOLUÇÃO HOMOLOGATÓRIA nº 2355, de 13/12/2017",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.homologatoria:2017-12-13;2355
centros de distribuição,2025-06-06 12:29:01,https://www.lexml.gov.br/urn/urn:lex:br:agencia.nacional.energia.eletrica:resolucao.autorizativa:2007-12-28;1166,"RESOLUÇÃO AUTORIZATIVA nº 1166, de 28/12/2007",urn:lex:br:agencia.nacional.energia.eletrica:resolucao.autorizativa:2007-12-28;1166
armazéns,2025-06-06 12:29:03,https://www.lexml.gov.br/urn/urn:lex:br;santa.catarina;armazem:municipal:lei:2010-06-23;1408,"Lei nº 1408 de, 23 de Junho de 2010",urn:lex:br;santa.catarina;armazem:municipal:lei:2010-06-23;1408
armazéns,2025-06-06 12:29:03,https://www.lexml.gov.br/urn/urn:lex:br;santa.catarina:estadual:lei:2004-12-20;13226,"Lei nº 13.226, de 20 de dezembro de 2004",urn:lex:br;santa.catarina:estadual:lei:2004-12-20;13226
armazéns,2025-06-06 12:29:03,https://www.lexml.gov.br/urn/urn:lex:br;santa.catarina:estadual:lei:1980-12-22;5844,"Lei nº 5844, de 22 de dezembro de 1980",urn:lex:br;santa.catarina:estadual:lei:1980-12-22;5844
armazéns,2025-06-06 12:29:03,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1959-03-16;45574,"Decreto nº 45.574, de 16 de Março de 1959",urn:lex:br:federal:decreto:1959-03-16;45574
armazéns,2025-06-06 12:29:03,https://www.lexml.gov.br/urn/urn:lex:br:federal:lei:1937-09-21;507,"Lei nº 507, de 21 de Setembro de 1937",urn:lex:br:federal:lei:1937-09-21;507
armazéns,2025-06-06 12:29:03,https://www.lexml.gov.br/urn/urn:lex:br;santa.catarina:estadual:lei:1968-05-21;4164,"Lei nº 4164, de 21 de maio de 1968",urn:lex:br;santa.catarina:estadual:lei:1968-05-21;4164
armazéns,2025-06-06 12:29:03,https://www.lexml.gov.br/urn/urn:lex:br;santa.catarina:estadual:lei:1998-01-08;10683,"Lei nº 10.683, de 8 de janeiro de 1998",urn:lex:br;santa.catarina:estadual:lei:1998-01-08;10683
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1997-09-23;2327,"Decreto nº 2.327, de 23 de Setembro de 1997",urn:lex:br:federal:decreto:1997-09-23;2327
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.4:acordao:2008-02-07;295728,Acórdão nº 295728 do Processo nº20060110496363apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.4:acordao:2008-02-07;295728
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2008-03-26;299964,Acórdão nº 299964 do Processo nº20050110999303apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2008-03-26;299964
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2010-09-15;449688,Acórdão nº 449688 do Processo nº20050111414462apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2010-09-15;449688
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.1:acordao;resp:1996-06-13;69789-126646,REsp 69789 / DF,urn:lex:br:superior.tribunal.justica;turma.1:acordao;resp:1996-06-13;69789-126646
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2005-03-28;211514,Acórdão nº 211514 do Processo nº20030110854122apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2005-03-28;211514
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2011-04-27;500367,Acórdão nº 500367 do Processo nº20060110062394apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2011-04-27;500367
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2007-08-22;280139,Acórdão nº 280139 do Processo nº20050111414438apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2007-08-22;280139
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2007-10-10;285650,Acórdão nº 285650 do Processo nº20070110012780apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2007-10-10;285650
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.3:acordao:2008-04-16;302500,Acórdão nº 302500 do Processo nº20040111264124apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.3:acordao:2008-04-16;302500
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.criminal.2:acordao:2010-07-15;435975,Acórdão nº 435975 do Processo nº20091010014780apr,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.criminal.2:acordao:2010-07-15;435975
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.4:acordao:2005-04-14;212787,Acórdão nº 212787 do Processo nº20030110396513apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.4:acordao:2005-04-14;212787
CONTRAN,2025-06-06 12:29:08,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2005-09-01;225413,Acórdão nº 225413 do Processo nº20050110191908apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.6:acordao:2005-09-01;225413
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:2002-02-13;4130,"Decreto nº 4.130, de 13 de Fevereiro de 2002",urn:lex:br:federal:decreto:2002-02-13;4130
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:2012-03-20;7703,"Decreto nº 7.703, de 20 de Março de 2012",urn:lex:br:federal:decreto:2012-03-20;7703
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:ministerio.planejamento.orcamento.gestao:portaria:2005-12-29;414,Portaria nº 414 de 29-12-2005,urn:lex:br:ministerio.planejamento.orcamento.gestao:portaria:2005-12-29;414
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:ministerio.planejamento.orcamento.gestao:portaria:2004-11-22;296,Portaria nº 296 de 22-11-2004,urn:lex:br:ministerio.planejamento.orcamento.gestao:portaria:2004-11-22;296
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:ministerio.planejamento.orcamento.gestao:portaria:2013-10-21;369,Portaria nº 369 de 21-10-2013,urn:lex:br:ministerio.planejamento.orcamento.gestao:portaria:2013-10-21;369
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto.legislativo:2024-02-29;1,Decreto Legislativo nº 1 de 29/02/2024,urn:lex:br:federal:decreto.legislativo:2024-02-29;1
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.contas.uniao;plenario:acordao:2005-08-31;1316,ACÓRDÃO TCU 1316/2005,urn:lex:br:tribunal.contas.uniao;plenario:acordao:2005-08-31;1316
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:rede.virtual.bibliotecas:livro:2005;000733662,Coletânea de legislação básica,urn:lex:br:rede.virtual.bibliotecas:livro:2005;000733662
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.contas.uniao;plenario:acordao:2004-12-01;1933,ACÓRDÃO TCU 1933/2004,urn:lex:br:tribunal.contas.uniao;plenario:acordao:2004-12-01;1933
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.2:acordao;resp:2024-06-10;2111400-2445754,AgInt no REsp 2111400 / ES,urn:lex:br:superior.tribunal.justica;turma.2:acordao;resp:2024-06-10;2111400-2445754
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:2013-08-26;8083,"Decreto nº 8.083, de 26 de Agosto de 2013",urn:lex:br:federal:decreto:2013-08-26;8083
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.5:acordao:2008-03-12;298050,Acórdão nº 298050 do Processo nº20070111258217apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.5:acordao:2008-03-12;298050
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.2:acordao;resp:2018-05-08;1708181-1780365,REsp 1708181 / RJ,urn:lex:br:superior.tribunal.justica;turma.2:acordao;resp:2018-05-08;1708181-1780365
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.2:acordao;aresp:2023-03-27;2174577-2270166,AgInt no AREsp 2174577 / RJ,urn:lex:br:superior.tribunal.justica;turma.2:acordao;aresp:2023-03-27;2174577-2270166
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.contas.uniao;plenario:acordao:2004-12-15;2067,ACÓRDÃO TCU 2067/2004,urn:lex:br:tribunal.contas.uniao;plenario:acordao:2004-12-15;2067
ANTT,2025-06-06 12:29:10,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.contas.uniao;plenario:acordao:2004-11-03;1703,ACÓRDÃO TCU 1703/2004,urn:lex:br:tribunal.contas.uniao;plenario:acordao:2004-11-03;1703
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1987-03-26;94148,"Decreto nº 94.148, de 26 de Março de 1987",urn:lex:br:federal:decreto:1987-03-26;94148
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1984-06-28;89874,"Decreto nº 89.874, de 28 de Junho de 1984",urn:lex:br:federal:decreto:1984-06-28;89874
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.16:tribunal.regional.trabalho;tribunal.pleno:acordao:2007-11-20;0095000-42.2006.5.16.0003,ACORDÃO TRT 16ª / Tribunal Pleno / RO 0095000-42.2006.5.16.0003,urn:lex:br;justica.trabalho;regiao.16:tribunal.regional.trabalho;tribunal.pleno:acordao:2007-11-20;0095000-42.2006.5.16.0003
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:federal:lei:1983-04-19;7092,"Lei nº 7.092, de 19 de Abril de 1983",urn:lex:br:federal:lei:1983-04-19;7092
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1990-08-24;99471,"Decreto nº 99.471, de 24 de Agosto de 1990",urn:lex:br:federal:decreto:1990-08-24;99471
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.16:tribunal.regional.trabalho;turma.2:acordao:2011-12-13;0092700-97.2008.5.16.0016,ACORDÃO TRT 16ª / 2ª Turma / RO 0092700-97.2008.5.16.0016,urn:lex:br;justica.trabalho;regiao.16:tribunal.regional.trabalho;turma.2:acordao:2011-12-13;0092700-97.2008.5.16.0016
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:rede.virtual.bibliotecas:capitulo.livro:2004;1000742310,O fenômeno turístico,urn:lex:br:rede.virtual.bibliotecas:capitulo.livro:2004;1000742310
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2022-05-11;0010368-78.2021.5.03.0081,Acórdão PJe TRT 3ª / Segunda Turma / 2022-05-11,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2022-05-11;0010368-78.2021.5.03.0081
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2002-02-05;ro0116199,Acórdão TRT 3ª / Quinta Turma / 2002-02-05,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2002-02-05;ro0116199
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2005-02-22;00760-2004-100-03-00-0,Acórdão TRT 3ª / Segunda Turma / 2005-02-22,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2005-02-22;00760-2004-100-03-00-0
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.1:acordao;resp:1995-09-18;54387-98531,REsp 54387 / RJ,urn:lex:br:superior.tribunal.justica;turma.1:acordao;resp:1995-09-18;54387-98531
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.10:acordao:2011-04-12;0000445-16.2010.5.03.0145,Acórdão TRT 3ª / Decima Turma / 2011-04-12,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.10:acordao:2011-04-12;0000445-16.2010.5.03.0145
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.1:acordao;resp:1999-05-04;203815-273653,REsp 203815 / RJ,urn:lex:br:superior.tribunal.justica;turma.1:acordao;resp:1999-05-04;203815-273653
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:lei:1993-01-07;407,"Lei nº 407, de 07 de janeiro de 1993",urn:lex:br;distrito.federal:distrital:lei:1993-01-07;407
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1974-03-14;73845,"Decreto nº 73.845, de 14 de Março de 1974",urn:lex:br:federal:decreto:1974-03-14;73845
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2020-10-16;0010067-95.2018.5.03.0030,Acórdão PJe TRT 3ª / Terceira Turma / 2020-10-16,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2020-10-16;0010067-95.2018.5.03.0030
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.1:acordao;rr:2015-09-16;481-2012-444-2-0,Acórdão do processo Nº RR-AIRR - 481-90.2012.5.02.0444,urn:lex:br:tribunal.superior.trabalho;turma.1:acordao;rr:2015-09-16;481-2012-444-2-0
registro transportador,2025-06-06 12:29:12,https://www.lexml.gov.br/urn/urn:lex:br:camara.deputados:projeto.lei;pl:2006-09-05;7452,PL 7452/2006,urn:lex:br:camara.deputados:projeto.lei;pl:2006-09-05;7452
registro transportador,2025-06-06 12:29:12,"https://www.lexml.gov.br/urn/urn:lex:br:conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.2:acordao:2012-04-26;3802-000.933,4753656",Acórdão nº 3802-000.933 do Processo 10907.001494/2008-55,"urn:lex:br:conselho.administrativo.recursos.fiscais;secao.julgamento.3;turma.especial.2:acordao:2012-04-26;3802-000.933,4753656"
RNTRC,2025-06-06 12:29:20,https://www.lexml.gov.br/urn/urn:lex:br:camara.deputados:projeto.decreto.legislativo;pdc:2009-06-30;1664,PDC 1664/2009,urn:lex:br:camara.deputados:projeto.decreto.legislativo;pdc:2009-06-30;1664
RNTRC,2025-06-06 12:29:20,https://www.lexml.gov.br/urn/urn:lex:br:camara.deputados:projeto.decreto.legislativo;pdc:2010-07-07;2828,PDC 2828/2010,urn:lex:br:camara.deputados:projeto.decreto.legislativo;pdc:2010-07-07;2828
RNTRC,2025-06-06 12:29:20,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.1:acordao;ag:2021-09-15;978-2012-291-4-0,Acórdão do processo Nº Ag-RR - 978-24.2012.5.04.0291,urn:lex:br:tribunal.superior.trabalho;turma.1:acordao;ag:2021-09-15;978-2012-291-4-0
RNTRC,2025-06-06 12:29:20,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2021-09-29;11323-2017-7-15-0,Acórdão do processo Nº AIRR - 11323-46.2017.5.15.0007,urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2021-09-29;11323-2017-7-15-0
RNTRC,2025-06-06 12:29:20,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;rr:2017-05-24;1364-2012-802-4-0,Acórdão do processo Nº RR - 1364-73.2012.5.04.0802,urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;rr:2017-05-24;1364-2012-802-4-0
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:decreto:1992-01-16;13727,"Decreto nº 13727, de 16 de janeiro de 1992",urn:lex:br;distrito.federal:distrital:decreto:1992-01-16;13727
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.1:acordao;ms:2012-05-29;30926-4156078,MS 30926 / PE - PERNAMBUCO,urn:lex:br:supremo.tribunal.federal;turma.1:acordao;ms:2012-05-29;30926-4156078
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:decreto:1993-12-22;15355,"Decreto nº 15355, de 22 de dezembro de 1993",urn:lex:br;distrito.federal:distrital:decreto:1993-12-22;15355
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;ms:2011-12-06;30061-3999083,MS 30061 / DF - DISTRITO FEDERAL,urn:lex:br:supremo.tribunal.federal;turma.2:acordao;ms:2011-12-06;30061-3999083
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.2:acordao;rms:2023-09-18;71279-2343447,AgInt no RMS 71279 / MS,urn:lex:br:superior.tribunal.justica;turma.2:acordao;rms:2023-09-18;71279-2343447
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;plenario:acordao;ms:1957-09-09;4503-1423458,MS 4503 / SP - SÃO PAULO,urn:lex:br:supremo.tribunal.federal;plenario:acordao;ms:1957-09-09;4503-1423458
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;turma.1:acordao;rms:2013-10-17;43781-1353102,RMS 43781 / RJ,urn:lex:br:superior.tribunal.justica;turma.1:acordao;rms:2013-10-17;43781-1353102
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:rede.virtual.bibliotecas:artigo.revista:2017;1001104589,Geração smartphone,urn:lex:br:rede.virtual.bibliotecas:artigo.revista:2017;1001104589
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo;hortolandia:municipal:lei:2002-02-27;1026,"Lei n° 1026, de 27 de fevereiro de 2002",urn:lex:br;sao.paulo;hortolandia:municipal:lei:2002-02-27;1026
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:superior.tribunal.justica;corte.especial:acordao;ms:2021-05-05;27173-2051834,MS 27173 / DF,urn:lex:br:superior.tribunal.justica;corte.especial:acordao;ms:2021-05-05;27173-2051834
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:camara.deputados:projeto.lei;pl:2016-05-17;5301,PL 5301/2016,urn:lex:br:camara.deputados:projeto.lei;pl:2016-05-17;5301
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;ms:2011-09-13;30149-4039097,MS 30149 AgR / DF - DISTRITO FEDERAL,urn:lex:br:supremo.tribunal.federal;turma.2:acordao;ms:2011-09-13;30149-4039097
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal;turma.2:acordao;ms:2011-09-06;30130-4003331,MS 30130 / DF - DISTRITO FEDERAL,urn:lex:br:supremo.tribunal.federal;turma.2:acordao;ms:2011-09-06;30130-4003331
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br:senado.federal:projeto.lei;pls:2007;191,PL 7514/2010,urn:lex:br:senado.federal:projeto.lei;pls:2007;191
segurança veicular,2025-06-06 12:29:22,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.1:acordao:2000-06-12;128890,Acórdão nº 128890 do Processo nº19990110120632apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.1:acordao:2000-06-12;128890
IPI,2025-06-06 12:29:27,https://www.lexml.gov.br/urn/urn:lex:br:federal:lei:1995-02-24;8989,"Lei nº 8.989, de 24 de Fevereiro de 1995",urn:lex:br:federal:lei:1995-02-24;8989
IPI,2025-06-06 12:29:27,https://www.lexml.gov.br/urn/urn:lex:br:congresso.nacional:medida.provisoria;mpv:2020-06-30;987,MPV 987/2020,urn:lex:br:congresso.nacional:medida.provisoria;mpv:2020-06-30;987
ICMS,2025-06-06 12:29:30,https://www.lexml.gov.br/urn/urn:lex:br:federal:emenda.constitucional:2015-04-16;87,"Emenda Constitucional nº 87, de 2015",urn:lex:br:federal:emenda.constitucional:2015-04-16;87
ICMS,2025-06-06 12:29:30,https://www.lexml.gov.br/urn/urn:lex:br:congresso.nacional:medida.provisoria;mpv:2023-01-12;1159,MPV 1159/2023,urn:lex:br:congresso.nacional:medida.provisoria;mpv:2023-01-12;1159
ICMS,2025-06-06 12:29:30,https://www.lexml.gov.br/urn/urn:lex:br:congresso.nacional:medida.provisoria;mpv:2023-11-22;1197,MPV 1197/2023,urn:lex:br:congresso.nacional:medida.provisoria;mpv:2023-11-22;1197
ICMS,2025-06-06 12:29:30,https://www.lexml.gov.br/urn/urn:lex:br:congresso.nacional:medida.provisoria;mpv:2024;1257,[ Medida Provisória nº 1257/2024 ],urn:lex:br:congresso.nacional:medida.provisoria;mpv:2024;1257
incentivo fiscal,2025-06-06 12:29:33,https://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2006-12-29;11438,"Lei nº 11.438, de 29 de Dezembro de 2006",urn:lex:br:federal:lei:2006-12-29;11438
